Parent Tree Number,Vegetation Code,Parent Tree Reg Status Code,Local Number,Active Ind,Tested Ind,Breeding Program Ind,Selection Date,BC Source Ind,Client Number,Client Locn Code,Natural Selection Type Code,Geographic Location,Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Seed Plan Zone Code,Elevation, Selection Age,BGC Zone Code,BGC Subzone Code,BGC Variant,Breeding Selection Type Code,Female Parent Parent Tree Number,Male Parent Parent Tree Number,Parent Tree Comment
"4351","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","ROSS LAKE","50","24","0","120","8","0","TOA","1215","18","IDF","dk","1","PT","837","","The PT No 4351 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 837 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4352","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","WEYMAN CREEK","50","22","0","119","59","0","TOA","1130","18","IDF","dk","2","PT","1095","","The PT No 4352 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1095 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4353","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","MAD RIVER","51","30","0","119","45","0","TOD","1300","18","ESSF","wc","2","PT","1249","","The PT No 4353 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1249 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4354","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","COMMUNITY LAKE","50","54","0","120","5","0","TOD","1509","19","MS","dm","3","PT","781","","The PT No 4354 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 781 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4355","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","POSTILL LAKE","49","58","0","119","8","0","TOD","1423","18","ESSF","dc","1","PT","1416","","The PT No 4355 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1416 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4356","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","COMMUNITY LAKE","50","54","0","120","4","0","TOD","1415","18","MS","dm","3","PT","1218","","The PT No 4356 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1218 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4357","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","POSTILL LAKE","49","59","0","119","15","0","TOD","1402","18","MS","dm","1","PT","1413","","The PT No 4357 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1413 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4358","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","MCGREGOR CREEK","50","25","0","119","35","0","TOA","1432","18","IDF","dk","1","PT","799","","The PT No 4358 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 799 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4359","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","DARDANELLES LAKE","50","22","0","120","7","0","TOA","1290","18","MS","xk","2","PT","832","","The PT No 4359 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 832 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4360","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","WENTWORTH CREEK","50","58","0","120","21","0","TOD","1260","18","MS","dm","3","PT","1261","","The PT No 4360 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1261 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4361","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","WENTWORTH CREEK","50","58","0","120","21","0","TOD","1260","18","MS","dm","3","PT","1261","","The PT No 4361 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1261 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4362","PLI","APP","","Y","Y","Y","2003-04-08","Y","00103247","00","PT","COMMUNITY LAKE","50","54","0","120","4","0","TOD","1415","18","MS","dm","3","PT","1218","","The PT No 4362 above is a favourably valued Forward Selection harvested from Dardanelles Lake (Local Test EP0770.20.02) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat.Link): PT No 1218 which is part of the initial test population in a multi-generational breeding program and is therefore broadly defined to be part of a Breeding Program."
"4363","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","INONOAKLIN RIV","49","57","0","118","13","0","SA","675","18","ICH","mw","2","PT","1718","","The PT No 4363 above is a favourably valued Forward Selectioin harvested from Pennask (Local test EP0770.20.01) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1718 which is part of the initial test population in multi-genertional breeding."
"4364","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","INONOAKLIN RIV","49","57","0","118","13","0","SA","675","18","ICH","mw","2","FS","1723","","The PT No. 4364 above is a favorably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Production purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1723 which is part of the initial test population in multi-genertional breeding."
"4365","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","LARCH HILLS","50","41","0","119","12","0","SA","960","18","ICH","mw","2","FS","1767","","This PT No 4365 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1767which is part of the initial test population in multi-genertional breeding."
"4366","PLI","APP","","Y","Y","Y","2003-04-02","N","00103247","00","PT","MAD RIV","51","30","0","119","45","0","TOD","1120","18","","","","FS","1236","","This PT No 4366 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1236 which is part of the initial test population in multi-genertional breeding."
"4367","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","WENTWORTH CR","50","59","0","120","18","0","TOD","1075","18","MS","dm","3","FS","1609","","This PT No 4367 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1609 which is part of the initial test population in multi-genertional breeding."
"4368","PLI","APP","","Y","Y","Y","2003-04-02","Y","00103247","00","PT","WENTWORTH CR","50","59","0","120","18","0","TOD","1075","18","MS","dm","3","FS","1600","","This PT No 4368 above is a favourably valued Forward Selection harvested from Pennask Lake (Local Test EP0770.20.01) for Seed Prodution purposes. The information below on this screen refers to the maternal source (Mat Link): PT 1600 which is part of the initial test population in multi-genertional breeding."
